adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genres,production_companies,production_countries,spoken_languages,belongs_to_collection,characters,cast,director,screenplay,keywords
False,0,,3541,tt0075740,it,La belva col mitra,"Sadistic no-count killer Nanni Vitali and three other equally brutish hoodlums escape from prison. The foul foursome embark on a savage rape, murder, and robbery spree. Vitali even abducts and defiles frightened hapless lass Giuliana Caroli. Meanwhile, rugged police inspector Giulio Santini is determined to bag the despicable Vitali.",0.834117,/9GOh1xy3VeVnQUZ3QKcGr7yXtiC.jpg,1977-10-29,0.0,91.0,Released,Out of Prison ... Out of Control ... and Totally Out of His Mind!,The Mad Dog Killer,False,6.2,7.0,"['Action', ', Thriller', ', Crime', ', Foreign']",['Supercine'],"['Spain', ', Italy']",['it'],,"['Nanni Vitali', ', Giuliana Caroli', ', Santini', ', Carla Santini', ', Pappalardo']","['Helmut Berger', ', Marisa Mell', ', Richard Harrison', ', Marina Giordana', ', Luigi Bonos']",Sergio Grieco,,"['italy', ', rape']"
False,0,,156388,tt0023337,en,The Pie-Covered Wagon,Baby Burlesk on wagon train fight with Indians.,0.008399,/8PgVAl2GyCma0qirS85g7NXRQDe.jpg,1932-10-30,0.0,10.0,Released,,The Pie-Covered Wagon,False,0.0,0.0,['null'],['null'],['null'],['en'],Baby Burlesks,"['Shirley', ', Gene', ', George', ', Dynamite', ', Indian Chief']","['Shirley Temple', ', Eugene Butler', ', Eugene Butler', ', Philip Hurlic', ', Arthur J. Maskery']",Charles Lamont,,['null']
False,0,,190167,tt1450681,en,9500 Liberty,"""When Prince William experienced a major building boom in the 1990s, a shortage of labor created a demand for workers, which led to an increase in the Latino population. Some of the newcomers were legal immigrants. Some were not. A blogger named Greg Letiecq began to write about his unhappiness with hearing Spanish spoken in public places. Finding an audience, he fomented about rising crime rates, rising taxes to pay for services for the newcomers, overcrowded dwellings, music played too loud, fast driving, and so on. He included Latino crime reports from the local police blotter. He even claimed armed members of the Mexican revolutionary group Zapatistas were moving to Prince William County."" - Roger Ebert",1.590847,/oQuSJvzQtIEirPY7VcRwEapdS8O.jpg,2009-11-15,0.0,81.0,Released,,9500 Liberty,False,0.0,0.0,['Documentary'],['null'],['United States of America'],['en'],,"['Alanna Almeda', ', Charlie T. Deane', ', Guadencio Fernandez', ', Greg Letiecq', ', Martin E. Nohe']","['Alanna Almeda', ', Charlie T. Deane', ', Guadencio Fernandez', ', Greg Letiecq', ', Martin E. Nohe']",Eric Byler,,['woman director']
False,0,,25998,tt0093170,en,黑太陽731,"The film is a graphic depiction of the war atrocities committed by the Japanese at Unit 731, the secret biological weapons experimentation unit of the Imperial Japanese Army during World War II. The film details the various cruel medical experiments Unit 731 inflicted upon the Chinese and Soviet prisoners at the tail-end of the war.",2.820652,/6uo21VFwSRE9sdF4K1s2pOyYUqF.jpg,1988-12-01,0.0,105.0,Released,,Men Behind the Sun,False,6.1,46.0,"['War', ', History']",['Sil-Metropole Organisation'],['Hong Kong'],['cn'],,"['', ', ', ', ', ', ']","['Hsu Gou', ', Tie Long Jin', ', Zhaohua Mei', ', Zhe Quan']",Mou Tun-fei,,"['japan', ', china', ', japanese', ', war crimes', ', mass murder', ', biological weapon', ', world war ii', ', prisoners of war', ', concentration camp prisoner', ', human experimentation', ', torture by the police', ', japanese occupation']"
False,0,,103578,tt0086872,en,Prey,"The day after a weird green light is seen in the English sky, a strange young man stops at the country home of two lesbian housemates. It turns out that the man is an alien, and a hungry one",0.9521059999999999,/dBAINs1ZuQ5x3wrCH3qYM7eqIDm.jpg,1977-10-05,0.0,85.0,Released,His savage hunger makes us all... Alien Prey,Prey,False,5.0,2.0,"['Horror', ', Science Fiction', ', Foreign']",['Tymar Film Productions'],['United Kingdom'],['en'],,"['Josephine', ', Jessica', ', Anders', ', Sandy', ', 1st Policeman']","['Sally Faulkner', ', Glory Annen', ', Barry Stokes', ', Sandy Chinney', ', Eddie Stacey']",Norman J. Warren,Max Cuff,"['alien', ', lesbian']"
False,0,http://www.sonyclassics.com/americanhardcore/,16018,tt0419434,en,American Hardcore,"Inspired by Steven Blush's book ""American Hardcore: A tribal history"" Paul Rachman's feature documentary debut is a chronicle of the underground hardcore punk years from 1979 to 1986. Interviews and rare live footage from artists such as Black Flag, Bad Brains, Minor Threat, SS Decontrol and the Dead Kennedys.",1.078379,/v0nxzzUYHrudMn32WVIYdKnxe2M.jpg,2006-09-22,0.0,100.0,Released,The history of American Punk Rock 1980-1986,American Hardcore,False,6.4,12.0,"['Documentary', ', Music']",['Envision Films'],['United States of America'],['en'],,"['himself', ', himself', ', himself', ', himself', ', himself']","['Henry Rollins', ', Mike Patton', ', Ian MacKaye', ', Lucky Lehrer', ', Vic Bondi']",Paul Rachman,Steven Blush,"['philosophy', ', music style', ', musician', ', punk', ', thrash metal', ', metal', ', anthropology', ', punk rock']"
False,0,http://sukinayo.jp/,277806,tt3088084,ja,好きっていいなよ。,"Mei Tachibana is a high school student. Due to a traumatic incident when she was a kid, Mei has been unable to make friends or have boyfriends. By mistake, Mei then injures the most popular male student named Yamato Kurosawa. Somehow, Yamato Kurosawa likes Mei Tachibana and tells everyone unilaterally that Mei is his friend. One day, Yamato Kurosawa saves Mei Tachibana from a stalker by kissing her. From that kiss, their love story begins.",0.859095,/4TBD23VixnM0hDyoVku4crqf6iX.jpg,2014-07-12,0.0,103.0,Released,,Say 'I Love You',False,6.3,12.0,"['Drama', ', Romance']",['Shochiku'],['Japan'],['ja'],,"['Mei Tachibana', ', Yamato Kurosawa', ', Kai Takemura', ', Aiko Muto', ', Kenji Nakanishi']","['Haruna Kawaguchi', ', Sota Fukushi', ', Tomohiro Ichikawa', ', Rika Adachi', ', Tasuku Nagase']",Asako Hyuga,Asako Hyuga,['null']
False,0,,31067,tt0235376,en,Fail Safe,Cold War tensions climb to a fever pitch when a U.S. bomber is accidentally ordered to drop a nuclear warhead on Moscow.,1.583899,/lKWVYudepN3Z3uFRKM0PLQvESF2.jpg,2000-04-09,0.0,86.0,Released,,Fail Safe,False,7.0,22.0,"['Drama', ', Thriller']",['Warner Bros. Television'],['United States of America'],['en'],,"['Himself - Host', ', President', ', Buck', ', Gen. Bogan', ', Congressman Raskob']","['Walter Cronkite', ', Richard Dreyfuss', ', Noah Wyle', ', Brian Dennehy', ', Sam Elliott']",Stephen Frears,,['null']
False,0,,64156,tt0365402,zh,Kaiwang chuntian de ditie,A stylish urban romance about the silent suffering of a modern Chinese couple.,0.068382,/orHuKdJWKqgUtMZrfQ4ar3s5aG0.jpg,2002-05-28,0.0,93.0,Released,,Spring Subway,False,8.0,1.0,"['Drama', ', Foreign', ', Romance']",['null'],['China'],['zh'],,"['Jian Bin', ', Xiaohui', ', Tian ai', ', ', ', Lao Hu']","['Geng Le', ', Xu Jinglei', ', Gao Yuanyuan', ', Fan Wei', ', Zhang Yang']",Zhang Yibai,,['null']
False,0,,40145,tt0087759,it,Murderock - Uccide a passo di danza,"A series of murders rock a dance academy in New York in which the mysterous directress, Candice, sets out to find the kiler, with a little assistance from a shady male model, named George, who has a hidden agenda for her as does she for him.",0.006668,/sbq6Ur9ASf0KhLTtKMAOndclHbv.jpg,1984-01-01,0.0,93.0,Released,Save the last dance... for hell!,Murder-Rock: Dancing Death,False,6.0,8.0,"['Horror', ', Thriller']",['Scena Film'],['Italy'],"['fr', ', it']",,"['Candice Norman', ', George Webb', ', Lt. Borges', ', Prof. Davis', ', Dick Gibson']","['Olga Karlatos', ', Ray Lovelock', ', Cosimo Cinieri', ', Giuseppe Mannajuolo', ', Claudio Cassinelli']",Lucio Fulci,Gianfranco Clerici,"['murder', ', giallo', ', student', ', dance studio']"
False,0,http://www.bothemovie.com/,42748,tt1511329,nl,Bo,Fifteen year old Deborah meets Jennifer who steers her into a career as an escort. Under the alias Bo she begins a new life that she cannot handle and starts a downward spiral that only she can end.,1.1969459999999998,/vaIU6XmMiGFGWkanP1uMT38cPvD.jpg,2010-02-10,0.0,100.0,Released,,Bo,False,5.5,9.0,['Drama'],['Caviar Films'],['Belgium'],"['nl', ', fr']",,"['Deborah', ', Steffie', ', Researcher', ', Mathematics Teacher', ', Pierre']","['Ella-June Henrard', ', Laura Ballyn', ', Peter Bastiaensen', ', Mia Boels', ', Pierre Callens']",Hans Herbots,Nele Meirhaeghe,"['antwerp', ', escort girl']"
False,0,http://www.pbs.org/alifeapart/,20302,tt0119533,en,A Life Apart: Hasidism in America,"A Life Apart: Hasidism in America, is the first in-depth documentary about a distinctive, traditional Eastern European religious community. In an historic migration after World War II, Hasidism found it's most vital center in America. Both challenging and embracing American values, Hasidim seek those things which many Americans find most precious: family, community, and a close relationship to God. Integrating critical and analytical scholarship with a portrait of the daily life, beliefs, and history of contemporary Hasidic Jews in New York City, the film focuses on the conflicts, burdens, and rewards of the Hasidic way of life.",0.496541,/2Gh4zYCGJ9CELXnBJiWeaWGJCnP.jpg,1998-08-25,0.0,96.0,Released,,A Life Apart: Hasidism in America,False,4.3,2.0,"['Documentary', ', Family']",['null'],['null'],['en'],,"['Narrator', ', Narrator']","['Leonard Nimoy', ', Sarah Jessica Parker']",Menachem Daum,,['null']
False,0,,113916,tt0027664,en,The General Died at Dawn,"In revolution-torn China, American mercenary O'Hara is entrusted with a perilous mission, to get arms for the helpless authorities in a province ravaged by warlord General Yang. On the train to Shanghai, he meets Judy Perrie, whose father is in league with Yang. Will Judy regret agreeing to lure O'Hara to his doom, and if so, can she make it up to him? The balance of power seesaws to a perilous conclusion.",0.910323,/mDt9FrKpZv6JXR6WV8YN7vUsc48.jpg,1936-09-02,0.0,98.0,Released,,The General Died at Dawn,False,6.0,2.0,"['Thriller', ', Action', ', Adventure', ', Crime']",['Paramount Pictures'],['United States of America'],['en'],,"[""O'Hara"", ', General Yang', ', Judy Perrie', ', Peter Perrie', ', Mr. Wu']","['Gary Cooper', ', Akim Tamiroff', ', Madeleine Carroll', ', Porter Hall', ', Dudley Digges']",Lewis Milestone,Clifford Odets,"['china', ', shanghai', ', mercenary', ', warlord']"
False,0,,26690,tt0062755,en,The Boston Strangler,"Boston is being terrorized by a series of seemingly random murders of women. Based on the true story, the film follows the investigators path through several leads before introducing the Strangler as a character. It is seen almost exclusively from the point of view of the investigators who have very few clues to build a case upon.",3.877109,/yBSEUuuiDF3SCTphCF3OchvCZP0.jpg,1968-10-08,0.0,116.0,Released,,The Boston Strangler,False,6.7,51.0,"['Crime', ', Drama', ', Mystery', ', Thriller']",['Twentieth Century Fox Film Corporation'],['United States of America'],['en'],,"['Albert DeSalvo', ', John S. Bottomly', ', Det. Phil DiNatale', ', Julian Soshnick', ', Terence Huntley']","['Tony Curtis', ', Henry Fonda', ', George Kennedy', ', Mike Kellin', ', Hurd Hatfield']",Richard Fleischer,Edward Anhalt,"['detective', ', double life', ', boston', ', strangle', ', serial murder']"
False,0,,4578,tt0062979,en,Flesh,"A heroin junkie works as a prostitute to support his habit and fund an abortion needed by the girlfriend of his lesbian wife. His seedy encounters with delusional and damaged clients, and dates with drag queens and hustlers are heavy on sex, drugs and decadence.",1.100836,/fMnuYzQuUTe0n0N69siEMCifVip.jpg,1968-12-16,0.0,105.0,Released,,Flesh,False,7.0,6.0,['Drama'],['Factory Films'],['United States of America'],['en'],,"['Joe, the Hustler', "", Geri, Joe's Wife"", "", Patti, Geri's Lover"", ', David, the Gymnast', ', Barry, the New Hustler']","['Joe Dallesandro', ', Geraldine Smith', "", Patti D'Arbanville"", ', Louis Waldon', ', Barry Brown']",Paul Morrissey,,"['male nudity', ', hustler', ', punter', ', family secrets', ', independent film', ', illegal prostitution', ', penis', ', unemployment']"
False,0,,206266,tt2073077,en,Shining Night: A Portrait of Composer Morten Lauridsen,"A tribute to a living legend, celebrating the life and music of the artist Morten Lauridsen",0.008243,/qsFvfb4n1I31HLnuHDueE9sWBRg.jpg,2012-02-07,0.0,74.0,Released,,Shining Night: A Portrait of Composer Morten Lauridsen,False,0.0,0.0,['Documentary'],['null'],['null'],['null'],,['null'],['null'],Michael Stillwater,,['null']
False,0,,40054,tt0077768,fr,Je suis timide... mais je me soigne,"Pierre is a hotel cashier in Vichy, so shy that he answers an ad from the Psychology Institute and can't say no to the salesman, Aldo; he spends 6,000 francs on tapes, books, and a punching bag. Soon after, he's smitten by Agnes, a hotel guest with a model's looks and photographers wherever she goes. When she leaves for Nice, he follows, meeting Aldo on the way. Aldo becomes his boldness coach. Pierre gets a job washing dishes where Agnes is staying, but after a week or so, she's off to Deauville, with Aldo and Pierre in pursuit. Using funds they get by selling Aldo's car, this time Pierre poses as a polo-playing jet setter. Will this win the heart of Agnes?",1.166358,/qB9yLjyahvtz7iYRqigyCHfV5XW.jpg,1978-01-01,0.0,88.0,Released,,Too Shy to Try,False,5.8,8.0,['Comedy'],['null'],['null'],['hu'],,"['Pierre Renaud', ', Aldo Ferrari', ', Mr. Henri', ', Agnès Jensen']","['Pierre Richard', ', Aldo Maccione', ', Jacques François', ', Mimi Coutelier']",Pierre Richard,,['null']
False,0,http://cheerfulweather.com/,110272,tt1159922,en,Cheerful Weather for the Wedding,"England, 1932. Today is Dolly Thatcham's wedding day, and her family is arriving at the manor house with all the cheerfulness, chaos and grievances that accompany such gatherings. Trouble soon appears in the shape of Joseph, Dolly's lover from the previous summer, who throws her feelings into turmoil. But Dolly's mother will not allow her carefully laid plans for her daughter's future to be threatened...",7.987933,/iOCHxWT933z9cO1yFWwDiLpFeoB.jpg,2012-12-07,0.0,93.0,Released,,Cheerful Weather for the Wedding,False,5.5,16.0,"['Drama', ', Comedy', ', Romance']",['null'],['United Kingdom'],['en'],,"['Dolly Thatcham', ', Joseph Patten', ', Mrs. Thatcham', ', David Dakin', ', Kitty Thatcham']","['Felicity Jones', ', Luke Treadaway', ', Elizabeth McGovern', ', Mackenzie Crook', ', Ellie Kendrick']",Donald Rice,Mary Henely-Magill,"['based on novel', ', lost ring', ', tortoise', ', rowing boat', ', wedding photograph', ', english country dance']"
False,0,http://www.facebook.com/spanishlakefilm,276898,tt1977915,en,Spanish Lake,"A bold and unflinching documentary on 'white flight' in the area of Spanish Lake, Missouri, a post WW2 suburb. The town experiences rapid economic decline and population turnover due to racism and governmental policies which support the white exodus. The themes of the film parallel America's growing political divide, racial tension, and rise of anti-government sentiment.",0.330074,/jtthaA6vGnmKUTKdaXwtTwIGXOj.jpg,2014-06-13,0.0,82.0,Released,A small town with big problems.,Spanish Lake,False,5.5,2.0,['Documentary'],['null'],['null'],['null'],,['null'],['null'],Phillip Andrew Morton,,['null']
False,0,,20047,tt1289437,en,The Steam Experiment,A deranged scientist locks 6 people in a steam room and threatens to turn up the heat if the local paper doesn't publish his story about global warming.,1.779516,/5nZqjQS10XpcsEyNsPSm4jlJd4f.jpg,2009-03-01,0.0,90.0,Released,When he turns up the heat ... they will turn on each other.,The Steam Experiment,False,3.7,17.0,"['Crime', ', Drama', ', Thriller']","['West Bay One', ', Cinepro Pictures']",['United States of America'],['en'],,"['Jimmy', ', Detective Mancini', ', Grant', ', Catherine', ', Christopher']","['Val Kilmer', ', Armand Assante', ', Eric Roberts', ', Megan Brown', ', Patrick Muldoon']",Philippe Martinez,,"['global warming', ', steam room']"
False,0,,36785,tt0064223,es,El dependiente,"Fernandez is a lonely man leading a lonely life. All he does is work for an old man in a hardware store. But all that changes, when he meets the girl of his dreams... and her family.",0.438059,/ighSQNfgiQq0kDfpWaEW9B3YKBw.jpg,1969-01-01,0.0,87.0,Released,,The Dependent,False,8.8,4.0,['Drama'],['Contracuadro'],['Argentina'],['es'],,"['Fernández', ', Señorita Plasini', ', Señora Plasini', ', Don Vila', ', Estanislao']","['Walter Vidarte', ', Graciela Borges', ', Nora Cullen', "", Fernando Iglesias 'Tacholas'"", ', Martín Andrade']",Leonardo Favio,,"['clerk', ', romance', ', loneliness', ', lonely man']"
False,750000,,19183,tt0451038,en,The Derby Stallion,An alcoholic former horse-trainer perceives in a fifteen-year-old boy a unique gift of horsemanship and makes it possible for the boy to conceive his dream and pursue it.,1.5000129999999998,/nsavmYtRWUF5uG9QUXAHuRXJ5V1.jpg,2005-07-04,4000000.0,98.0,Released,,The Derby Stallion,False,4.7,11.0,"['Drama', ', Family']",['null'],['United States of America'],['en'],,"['Patrick McCardle', ', Houston Jones', ', Jim McCardle', ', Jill Overton']","['Zac Efron', ', Bill Cobbs', ', William R. Moses', ', Crystal Hunt']",Craig Clyde,,['null']
